Start	End	Direction	Weight
hsa:1287	hsa:3915	0	1
hsa:1287	hsa:3918	0	1
hsa:1288	hsa:22798	0	1
hsa:1288	hsa:2335	0	1
hsa:1288	hsa:284217	0	1
hsa:1288	hsa:3908	0	1
hsa:1288	hsa:3909	0	1
hsa:1288	hsa:3910	0	1
hsa:1288	hsa:3911	0	1
hsa:1288	hsa:3912	0	1
hsa:1288	hsa:3913	0	1
hsa:1288	hsa:3914	0	1
hsa:1288	hsa:3915	0	1
hsa:1288	hsa:3918	0	1
hsa:22798	hsa:2335	0	1
hsa:22798	hsa:284217	0	1
hsa:22798	hsa:3908	0	1
hsa:22798	hsa:3909	0	1
hsa:22798	hsa:3910	0	1
hsa:22798	hsa:3911	0	1
hsa:22798	hsa:3912	0	1
hsa:22798	hsa:3913	0	1
hsa:22798	hsa:3914	0	1
hsa:22798	hsa:3915	0	1
hsa:22798	hsa:3918	0	1
hsa:2335	hsa:284217	0	1
hsa:2335	hsa:3908	0	1
hsa:2335	hsa:3909	0	1
hsa:2335	hsa:3910	0	1
hsa:2335	hsa:3911	0	1
hsa:2335	hsa:3912	0	1
hsa:2335	hsa:3913	0	1
hsa:2335	hsa:3914	0	1
hsa:2335	hsa:3915	0	1
hsa:2335	hsa:3918	0	1
hsa:284217	hsa:3908	0	1
hsa:284217	hsa:3909	0	1
hsa:284217	hsa:3910	0	1
hsa:284217	hsa:3911	0	1
hsa:284217	hsa:3912	0	1
hsa:284217	hsa:3913	0	1
hsa:284217	hsa:3914	0	1
hsa:284217	hsa:3915	0	1
hsa:284217	hsa:3918	0	1
hsa:3908	hsa:3909	0	1
hsa:3908	hsa:3910	0	1
hsa:3908	hsa:3911	0	1
hsa:3908	hsa:3912	0	1
hsa:3908	hsa:3913	0	1
hsa:3908	hsa:3914	0	1
hsa:3908	hsa:3915	0	1
hsa:3908	hsa:3918	0	1
hsa:3909	hsa:3910	0	1
hsa:3909	hsa:3911	0	1
hsa:3909	hsa:3912	0	1
hsa:3909	hsa:3913	0	1
hsa:3909	hsa:3914	0	1
hsa:3909	hsa:3915	0	1
hsa:3909	hsa:3918	0	1
hsa:3910	hsa:3911	0	1
hsa:3910	hsa:3912	0	1
hsa:3910	hsa:3913	0	1
hsa:3910	hsa:3914	0	1
hsa:3910	hsa:3915	0	1
hsa:3910	hsa:3918	0	1
hsa:3911	hsa:3912	0	1
hsa:3911	hsa:3913	0	1
hsa:3911	hsa:3914	0	1
hsa:3911	hsa:3915	0	1
hsa:3911	hsa:3918	0	1
hsa:3912	hsa:3913	0	1
hsa:3912	hsa:3914	0	1
hsa:3912	hsa:3915	0	1
hsa:3912	hsa:3918	0	1
hsa:3913	hsa:3914	0	1
hsa:3913	hsa:3915	0	1
hsa:3913	hsa:3918	0	1
hsa:3914	hsa:3915	0	1
hsa:3914	hsa:3918	0	1
hsa:3915	hsa:3918	0	1
hsa:10319	hsa:3688	0	1
hsa:1282	hsa:3688	0	1
hsa:1284	hsa:3688	0	1
hsa:1285	hsa:3688	0	1
hsa:1286	hsa:3688	0	1
hsa:1287	hsa:3688	0	1
hsa:1288	hsa:3688	0	1
hsa:22798	hsa:3688	0	1
hsa:2335	hsa:3688	0	1
hsa:284217	hsa:3688	0	1
hsa:3908	hsa:3688	0	1
hsa:3909	hsa:3688	0	1
hsa:3910	hsa:3688	0	1
hsa:3911	hsa:3688	0	1
hsa:3912	hsa:3688	0	1
hsa:3913	hsa:3688	0	1
hsa:3914	hsa:3688	0	1
hsa:3915	hsa:3688	0	1
hsa:3918	hsa:3688	0	1
hsa:54205	hsa:842	1	1
hsa:5290	hsa:5291	0	1
hsa:5290	hsa:5293	0	1
hsa:5290	hsa:5295	0	1
hsa:5290	hsa:5296	0	1
hsa:5290	hsa:8503	0	1
hsa:5291	hsa:5293	0	1
hsa:5291	hsa:5295	0	1
hsa:5291	hsa:5296	0	1
hsa:5291	hsa:8503	0	1
hsa:5293	hsa:5295	0	1
hsa:5293	hsa:5296	0	1
hsa:5293	hsa:8503	0	1
hsa:5295	hsa:5296	0	1
hsa:5295	hsa:8503	0	1
hsa:5296	hsa:8503	0	1
hsa:5747	hsa:5290	1	1
hsa:5747	hsa:5291	1	1
hsa:5747	hsa:5293	1	1
hsa:5747	hsa:5295	1	1
hsa:5747	hsa:5296	1	1
hsa:5747	hsa:8503	1	1
hsa:1163	hsa:1164	0	1
hsa:4609	hsa:1163	0	1
hsa:4609	hsa:1164	0	1
hsa:4609	hsa:7709	0	1
hsa:4609	hsa:595	0	1
hsa:4149	hsa:4609	0	1
hsa:317	hsa:842	1	1
hsa:842	hsa:836	1	1
hsa:1163	hsa:6502	1	1
hsa:1164	hsa:6502	1	1
hsa:10000	hsa:207	0	1
hsa:10000	hsa:208	0	1
hsa:207	hsa:208	0	1
hsa:10000	hsa:1147	1	2
hsa:10000	hsa:3551	1	2
hsa:10000	hsa:8517	1	2
hsa:207	hsa:1147	1	2
hsa:207	hsa:3551	1	2
hsa:207	hsa:8517	1	2
hsa:208	hsa:1147	1	2
hsa:208	hsa:3551	1	2
hsa:208	hsa:8517	1	2
hsa:6256	hsa:6257	0	1
hsa:6256	hsa:6258	0	1
hsa:6257	hsa:6258	0	1
hsa:6256	hsa:5915	0	1
hsa:6257	hsa:5915	0	1
hsa:6258	hsa:5915	0	1
hsa:898	hsa:9134	0	1
hsa:1027	hsa:898	0	1
hsa:1027	hsa:9134	0	1
hsa:7709	hsa:1030	1	1
hsa:3655	hsa:3673	0	1
hsa:3655	hsa:3674	0	1
hsa:3655	hsa:3675	0	1
hsa:3655	hsa:3685	0	1
hsa:3673	hsa:3674	0	1
hsa:3673	hsa:3675	0	1
hsa:3673	hsa:3685	0	1
hsa:3674	hsa:3675	0	1
hsa:3674	hsa:3685	0	1
hsa:3675	hsa:3685	0	1
hsa:3655	hsa:5747	0	1
hsa:3673	hsa:5747	0	1
hsa:3674	hsa:5747	0	1
hsa:3675	hsa:5747	0	1
hsa:3685	hsa:5747	0	1
hsa:3688	hsa:3655	0	1
hsa:3688	hsa:3673	0	1
hsa:3688	hsa:3674	0	1
hsa:3688	hsa:3675	0	1
hsa:3688	hsa:3685	0	1
hsa:595	hsa:1019	0	1
hsa:595	hsa:1021	0	1
hsa:1017	hsa:5925	0	1
hsa:898	hsa:1017	0	1
hsa:9134	hsa:1017	0	1
